"repo","date","agent","model","run","format","quiet","substantive","in_window","signal_cats","topic","blocker","fix","source"
"diggai-anamnese","2026-06-06","claude-code","opus-4-7-04","04","DA","false","true","true","GOTCHA|FAILED|WORKED","#40 FE/BE-Skew behoben: restructure/phase-1-workspace→master gemmerged (83b204a) + Backend manuell auf Hetzner redeploy…","4 Netzwerk/TLS-Blocker nach dem manuellen Deploy (CI macht das automatisch, §2.2 nicht): (1) `--project-name diggai` erzeugte isoliertes Netz `diggai_diggai-network`, aber `diggai-postgres`/`diggai-r…","(1) `docker network connect --alias postgres diggai_diggai-network diggai-postgres` (+ `--alias redis ... diggai-redis`), App-Restart → DB+Redis erreichbar, Health OK nach 15s. (2) `docker network co…","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-7-04.md"
"diggai-anamnese","2026-06-06","claude-code","opus-4-7-05","05","DA","false","true","true","GOTCHA|FAILED","Live-Funktionsverifikation diggai.de (Patientenfluss-Routing + Backend-Health + i18n) nach #40-Deploy; Blocker-Inventur…","(1) proof-of-life Check 6b POST /api/sessions → HTTP 403 `CSRF_MISSING` — Script-Cookie-Bug (set-cookie-Roundtrip im Script), KEIN Prod-Defekt (Check 5 holt Token sauber; CSRF-Reject = Draft wurde NI…","get_page_text scheitert auf form-heavy SPA → read_page (a11y-Tree)+Screenshot. Suspense-„Loading…""-Fallbacks mid-load → nach Round-Trip re-capturen. Netz-bash braucht dangerouslyDisableSandbox:true.","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-7-05.md"
"diggai-anamnese","2026-06-06","claude-code","opus-4-7-06","06","DA","false","true","true","GOTCHA|METHOD","Project-Status + Memory aktualisiert (post-#40 LIVE), Backlog priorisiert; mega-e2e bleibt user-gated","`mega-e2e.mjs` schreibt 5 echte Prod-PatientSessions (Section 2) OHNE Auto-Cleanup → bewusst NICHT ohne explizites User-GO gefahren. `generate-i18n.ts` als Mock-Filler verifiziert (Z.82/91/101 `[EN]/…","Netz-curl via dangerouslyDisableSandbox. Doc-Repo-Staging einzeln (kein `git add -A`) wegen Fremd-Agent-Residue (Handoff §6).","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-7-06.md"
"diggai-anamnese","2026-06-06","claude-code","opus-4-7-07","07","DA","false","true","true","FAILED|WORKED","Hatami-White-Label-Subsite entfernt — OCR/jsDelivr-DSGVO-Leak live geschlossen (ultraplan-cascade)","Hatami-Quelle `DiggAI-HZV-Rural/` liegt außerhalb des Projektdirs (Workspace-CLAUDE.md off-limits) UND predates den same-origin-Fix → User-Entscheidung „Subsite entfernen"" statt Source-Fix. generate-…","Live-Caddy-Config (`/opt/carotis-ai/deploy/Caddyfile.backend`, geteilt mit carotis/api) NICHT editiert — Inode-Landmine-Risiko. Content-Entfernung reicht: tote /hatami-Routen liefern via try_files → …","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-7-07.md"
"diggai-anamnese","2026-06-06","claude-code","opus-4-7-08","08","DA","false","true","true","WORKED|METHOD","i18n-Commit-Hygiene gefixt — generate-i18n.ts → Read-Only-Detektor + .gitattributes EOL-Pin (ultraplan-cascade)","`generate-i18n.ts` ist an ~25 Stellen referenziert (5 funktional: pre-commit, pre-push, ci.yml, check-all, .claude/settings.json + ~20 Docs). Genehmigt war „delete + neues i18n-check.cjs + rewire"" — …","Stattdessen Datei IN-PLACE zum Detektor repurposed (gleiches Ziel, minimaler Churn) → alle 5 funktionalen Caller gaten jetzt echt, die ~20 Docs („run to detect missing keys"") werden dadurch KORREKT s…","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-7-08.md"
"diggai-anamnese","2026-06-06","claude-code","opus-4-7-09","09","DA","false","true","true","GOTCHA|WORKED","Push (8 Commits) + Gesamt-Test-Sweep grün; 3 Test-Flakes/Bugs gefixt","","`test:run` (combined jsdom) Footgun erneut bestätigt — 161 „Fails"" = Server-Tests unter jsdom, non-blocking; autoritativ sind test:unit + test:server SEPARAT (memory project_test_run_env_mix_footgun).","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-7-09.md"
"diggai-anamnese","2026-06-06","claude-code","opus-4-7-10","10","DA","false","true","true","GOTCHA|WORKED","Live-Browser-Verifikation (Chrome-Extension) — alle Kernflows grün, 0 Fehler","Custom-Language-Listbox öffnet nicht auf synthetischen Klick (aria-haspopup=listbox; React-onClick feuert nicht) → i18n stattdessen über `?lng=`-Querystring + localStorage verifiziert (LanguageDetect…","Screenshot-CDP-Timeout einmal → über JS-DOM-Read (htmlDir/lang/innerText) + read_network/read_console verifiziert. Browser-Sprache nach Test auf 'en' zurückgesetzt.","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-7-10.md"
"diggai-anamnese","2026-06-06","claude-code","opus-4-7-11","11","DA","false","true","true","WORKED","Agent-Tasks-Disable (Flag, geparkt) + Anamnese-Flow/Funktionalitäts-Audit","Explore-Agent meldete „3 kritische Bugs"" — nach Verifikation ALLE entkräftet (Agent analysierte den toten Server-`QuestionFlowEngine` statt des Live-Client-`questionLogic.ts`).","Live-Patienten-Flow = CLIENT-seitig (`src/utils/questionLogic.ts:getNextQuestions`). Atom 9000 = gewollter Abschluss-Schritt (UI sendet via /submit, verifiziert). TERM-101 `selectedReason` = vom Clie…","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-7-11.md"
"diggai-anamnese","2026-06-06","claude-code","opus-4-7-12","12","DA","false","true","true","GOTCHA|WORKED|METHOD","Flow-Befunde #1/#2 gefixt; #3 (Returning-only-Service für Neu-Patient) code-verifiziert; Rezepte-Live-Walk","#3 = realer Edge-Case-Bug bestätigt: Hub bietet returning-only-Services (Rezepte/AU/Überweisung/Befunde) ALLEN an, 0000 (neu/bekannt) wird erst DANACH gefragt; Service-Router (questions.ts:122/276 `c…","selectedReason IS populated (Questionnaire.tsx:129 = store.selectedService) → Service-Routing funktioniert grundsätzlich. #3-Fix braucht Produkt-/UX-Entscheidung (Hub-Filter nach Patiententyp / Hinwe…","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-7-12.md"
"diggai-anamnese","2026-06-06","claude-code","opus-4-7-13","13","DA","false","true","true","GOTCHA|WORKED|METHOD","#3-Fix (Returning-only-Services für Neu-Patienten) live deployed (Frontend-only)","— (User hat FE-Deploy explizit freigegeben: „Nur #3 (Frontend) jetzt""; Agent-disable/Backend bleibt geparkt).","— (Deploy lief sauber durch, DEPLOY_EXIT=0).","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-7-13.md"
"diggai-anamnese","2026-06-06","claude-code","opus-4-8-01","01","DA","false","true","true","WORKED","Kosmetischen `tls: command not found` am Ende von deploy-frontend.sh beheben (Backtick-Command-Substitution in echo)","(1) User nannte Ziel-Branch `restructure/phase-1-workspace`, aber HEAD steht auf `master` — der Branch wurde bereits via 83b204a gemerged → auf `master` committet (= „current branch"", aktuellster Sta…","Commit strikt auf 1 Datei per Pathspec begrenzt (`git commit -- <file>`), damit weder Line-Ending-Rauschen noch Fremd-Stagings hineinlecken. Line-Ending-Artefakte NICHT bekämpft (Fremd-Prozess besitz…","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-8-01.md"
"diggai-anamnese","2026-06-06","claude-code","opus-4-8-02","02","DA","false","true","true","FAILED|WORKED|METHOD","i18n pre-commit-Gate verifiziert: generate-i18n.ts ist read-only Detector (kein Mock-Filler), blockt Commit bei fehlend…","Task-Beschreibung war veraltet — beschrieb `generate-i18n.ts` noch als Mock-Filler (alte Z.82/91/101: schrieb `[EN]/[AR]/[TR] <de>`-Placeholder, nur 4 Locales). Tatsächlicher Stand: bereits am 2026-0…","Kein Re-Engineering nötig. Der im Task vorgeschlagene Pfad „compare-translations.cjs als Gate"" wäre SCHLECHTER: das Skript schreibt `translation-comparison.txt` (Seiteneffekt), Exit immer 0 (kein Gat…","diggai-anamnese/memory/runs/2026-06-06_claude-code_opus-4-8-02.md"
"diggai-anamnese","2026-06-07","claude-code","opus-4-7-01","01","DA","false","true","true","GOTCHA","Agent-disable BE deployed (korrekt) — nach selbstverschuldetem Prod-Outage (~11 Min) durch falschen compose-Projektnamen","**Prod-Outage ~11 Min (api.diggai.de 502).** Ursache 1: deploy-backend.sh nutzte `--project-name diggai` (aus FALSCHER DEPLOY.md-Zeile) → App-Container auf isoliertem Netz `diggai_diggai-network`; Ca…","Live-Stack-Projekt = **`anamnese-app`** (= App-Dir-Name; postgres/redis/nginx tragen dieses Label). Korrekt: `docker compose --project-name anamnese-app build app` (Image `anamnese-app-app` MIT agent…","diggai-anamnese/memory/runs/2026-06-07_claude-code_opus-4-7-01.md"
"diggai-anamnese","2026-06-07","claude-code","opus-4-7-02","02","DA","false","true","true","FAILED|WORKED","Notfalldatensatz-Modul: Ultraplan + Increments 1-5 (end-to-end funktional hinter Flag) + DSFA","(a) Komponenten-Test scheiterte: `t(key,{defaultValue})` gab im Test das Options-Objekt zurück → React-Child-Fehler. (b) QuestionType `bg-form` ist BG-Unfall (Atom 2080), NICHT Blutgruppe.","(a) per-File `vi.mock('react-i18next')` (beide t-Formen) ergänzt — Projekt-Konvention. (b) Blutgruppe als `select` (9 Optionen + unbekannt) statt bg-form. Flag-Default-OFF macht 9600 ohne Context ver…","diggai-anamnese/memory/runs/2026-06-07_claude-code_opus-4-7-02.md"
"diggai-anamnese","2026-06-07","claude-code","opus-4-7-03","03","DA","false","true","true","WORKED|METHOD","Notfalldatensatz: Increments 6-7 (Dashboard-Reprint + Flag-Gate-Test + e2e) + Merge nach master + FE-Deploy","— (Dashboard-Infrastruktur war bereits vorhanden; nur Reprint-Button neu).","","diggai-anamnese/memory/runs/2026-06-07_claude-code_opus-4-7-03.md"
"diggai-anamnese","2026-06-07","claude-code","opus-4-7-04","04","DA","false","true","true","GOTCHA","Backend-Deploy (Emergency-PII + agent-disable) — sauber, kein Outage; Engineering-Harness gespeichert","— (Footgun gekapselt; KEIN Outage diesmal — Gegenteil zum -01-Lauf, wo `--project-name diggai` ~11min 502 verursachte).","","diggai-anamnese/memory/runs/2026-06-07_claude-code_opus-4-7-04.md"
"diggai-anamnese","2026-06-07","claude-code","opus-4-8-01","01","DA","false","true","true","","Patienten-UX-Paket: Notfall-QR Self-Service + Inline-Freitext + 1-Klick-Consent + Stimme aus + Tiles versteckt + Respon…","(a) Edit verlangt vorheriges Read jeder Locale-Datei (11×) — 10 Reads nachgeholt. (b) `getNextQuestions`-Routing-Risiko: würde Strip das einzige „next"" einer Frage töten? (c) eslint „unused disable d…","(a) Slice-Reads der Consent-Blöcke. (b) Verifiziert: Muster ist parent.logic.next === FT.logic.next (1005→1006, 1005-FT→1006), `-FT` ist Parallel-Branch → Strip sicher, logic.next trägt Flow; Exclusi…","diggai-anamnese/memory/runs/2026-06-07_claude-code_opus-4-8-01.md"
"diggai-anamnese","2026-06-07","claude-code","opus-4-8-02","02","DA","false","true","true","GOTCHA|METHOD","Refinements (Deselect-Clear + 10-Sprachen) + Live-E2E + Deploy-Versuch","(a) Playwright `locator.isVisible()` wartet NICHT → erste Checks false trotz gerenderter Seite. (b) `npm run dev &` im run_in_background-Shell → Orphan-Vite auf 5173, zweiter auf 5174. (c) **Prod-Dep…","(a) Helper `visible()` mit `waitFor({state:'visible'})` → 9/9 PASS. (b) beide Vite-PIDs via PowerShell `Stop-Process` beendet. (c) Deploy NICHT erzwungen (kein Workaround der Denial); an User übergeb…","diggai-anamnese/memory/runs/2026-06-07_claude-code_opus-4-8-02.md"
"diggai-anamnese","2026-06-07","claude-code","opus-4-8-03","03","DA","false","true","true","METHOD","Frontend LIVE deployed + Backend bewusst NICHT (Footgun bestätigt)","(a) `git push` origin = HTTPS → hängt ohne Credentials (nicht-interaktiv) → nichts gepusht. (b) `git push origin master` würde `.github/workflows/deploy.yml` triggern = BE-Footgun.","(a) Push abgebrochen (TaskStop); Commits bleiben lokal (3) + Backup-Branch nur mit User-Creds möglich. (b) BE-Push BEWUSST NICHT ausgeführt; spawn_task `task_2dff217b` für sauberen Workflow-Fix angel…","diggai-anamnese/memory/runs/2026-06-07_claude-code_opus-4-8-03.md"
"diggai-anamnese","2026-06-07","claude-code","opus-4-8-04","04","DA","false","true","true","GOTCHA|METHOD","Deploy-Workflow entschärft + Origin-Push durch GCM blockiert","`git push` hängt non-interaktiv — Windows Git Credential Manager (`manager`) will GUI; auch token-in-URL + `!gh auth git-credential` + `-c credential.helper=` hängen im Harness-Background. `gh api`/`…","Push-Versuche abgebrochen (TaskStop). Safety ist UNABHÄNGIG vom Push erreicht (Workflow GitHub-seitig disabled). 6 Commits lokal, unpushed.","diggai-anamnese/memory/runs/2026-06-07_claude-code_opus-4-8-04.md"
"diggai-anamnese","2026-06-07","claude-code","opus-4-8-05","05","DA","false","true","true","GOTCHA|WORKED|METHOD","Korrekturen: Git-Sync, Hetzner-Cleanup, Deploy-Workflow-Neubau, Runbook","Push wird vom Harness backgrounded + Hook ~90s → mehrfach voreilig als „GCM-Hang"" fehldiagnostiziert & gekillt.","Einfach warten / PowerShell+Token. `gh api` für origin-sha-Check statt push-output zu pollen.","diggai-anamnese/memory/runs/2026-06-07_claude-code_opus-4-8-05.md"
"diggai-anamnese","2026-06-07","claude-code","opus-4-8-06","06","DA","false","true","true","WORKED","Punkt 1+2 live (Datenschutz entschlackt, Notfalldatensatz=Vorgeschichte) + Full-Test","Full-Playwright-Test 2 „Fails"" (Null-Persistenz + Unterschrift-Dialog).","Beide = Test-Artefakte. (a) Einziger non-GET /api-Request = anonymes `POST /api/system/metrics/web-vitals` (TTFB); Patientendaten („GeheimName"") werden NIE gesendet → Null-Persistenz der Patientendat…","diggai-anamnese/memory/runs/2026-06-07_claude-code_opus-4-8-06.md"
"diggai-anamnese","2026-06-08","claude-code","opus-4-8-01","01","DA","false","true","true","","Notfalldatensatz: web-vitals aus + Datenschutz-Wortlaut praezisiert (11 Locales) → live & abgeschlossen","TSX-Inline-Fallback wurde nicht gerendert, weil der Key `emergency.gen.privacy` in de/translation.json EXISTIERT → JSON-Wert gewinnt ueber `defaultValue`. Reine TSX-Aenderung war wirkungslos.","Throwaway-Node-Skript (`%TEMP%/diggai-privacy-reword.mjs`) macht 1-Zeilen-In-Place-Replace pro Locale (EOL/BOM/Encoding erhalten, self-verifying OK/SKIP/FAIL pro Datei); de-JSON nun deckungsgleich mi…","diggai-anamnese/memory/runs/2026-06-08_claude-code_opus-4-8-01.md"
"diggai-anamnese","2026-06-08","claude-code","opus-4-8-02","02","DA","false","true","true","WORKED","Pflegeheim-v2: „Sicherheit zuerst"" — Auth-Layer auf die ungeschützten v2-Routes","`validateCsrf` (app-level VOR den v2-Mounts) hätte alle Bearer-/Onboarding-POSTs mit 403 geblockt — erklärt auch, warum das Onboarding-Skript nie live lief.","Bearer-authentifizierte Requests in `validateCsrf` ausgenommen (Standard-Pattern: Bearer ist kein ambientes Cookie → kein CSRF-Vektor; Cookie-Routes bleiben voll geschützt).","diggai-anamnese/memory/runs/2026-06-08_claude-code_opus-4-8-02.md"
"diggai-anamnese","2026-06-08","claude-code","opus-4-8-03","03","DA","false","true","true","WORKED|METHOD","Pflegeheim-Praxis-Seite: Phase-2-Crypto + Praxis-Schlüssel-Store (Fundament)","Store-Tests rot — globales `src/test-setup.ts` stubt `localStorage` als No-Op-`vi.fn()` (getItem→undefined), echte Persistenz fehlte. Außerdem TS2345 (`Uint8Array<ArrayBufferLike>` vs `<ArrayBuffer>`…","In-Memory-Map-Mock im `beforeEach` (analog heimResidentStore.test.ts) → echte Persistenz im Test; Param-Typ auf `Uint8Array<ArrayBuffer>` präzisiert.","diggai-anamnese/memory/runs/2026-06-08_claude-code_opus-4-8-03.md"
"diggai-anamnese","2026-06-08","claude-code","opus-4-8-04","04","DA","false","true","true","GOTCHA|WORKED","Punkt (b) requireInstitutionAccount + tenant-Bypass-Fix → BE+FE deployed & live verifiziert","Erste BE+FE-Deploys liefen grün, aber `/api/v2/*` lieferte LIVE 404 statt 401/503.","Ursache = `resolveTenant` (globales app.use) 404't (TENANT_NOT_FOUND) jede Route ohne Tenant-Auflösung; api.diggai.de löst zu KEINEM Tenant auf → der gesamte tenant-agnostische v2-Stack war unerreich…","diggai-anamnese/memory/runs/2026-06-08_claude-code_opus-4-8-04.md"
"diggai-anamnese","2026-06-08","claude-code","opus-4-8-05","05","DA","false","true","true","GOTCHA|WORKED","Loop geschlossen (Praxis-UI) + Pilot-Onboarding live verifiziert","Onboarding lief in mehrere PROD-Bugs: (1) register CSRF-Block für CLI (kein Bearer); (2) raw-SQL register 500 — `institutionType`-Cast fehlte (Postgres 42804 text vs enum); (3) raw-SQL INSERTs ohne `…","(1) Onboarding-Skript sendet Admin-Bearer auf register (CSRF-Ausnahme; Endpoint bleibt public); (2) `$N::""InstitutionType""`-Cast; (3) `id=gen_random_uuid()` + `updatedAt=CURRENT_TIMESTAMP` in Institu…","diggai-anamnese/memory/runs/2026-06-08_claude-code_opus-4-8-05.md"
"diggai-anamnese","2026-06-08","claude-code","opus-4-8-06","06","DA","false","true","true","WORKED","v2-directory /verify Auth-Lücke geschlossen (parallel zu institution)","","Raw-SQL-Audit von v2-directory: nutzt durchgängig typed Prisma-Client (`prisma.tenant.create/update`, status-Enum via `data:`) — KEIN `$executeRawUnsafe/$queryRawUnsafe`, daher kein 23502/42804-Risik…","diggai-anamnese/memory/runs/2026-06-08_claude-code_opus-4-8-06.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-01","01","DA","false","true","true","","DatenschutzGame + Gamification komplett entfernt (Ultraplan 1.1.1, {{USER}} 2026-06-07)","`npm run lint` war schon auf HEAD rot — 24 pre-existing react-hooks/refs-Fehler in ServicePageLayout (honeypotRef im flow-Objekt, C12-Feature, nicht Gamification).","Per git stash verifiziert, dass Fehler pre-existing sind; durch Entfernen des Game-Blocks 24→19 reduziert. Rest out-of-scope dokumentiert.","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-01.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-02","02","DA","false","true","true","","L7 Consent-Banner-Inkonsistenz: CookieConsent.tsx gelöscht + DSE §6/§9/§11 angeglichen","","","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-02.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-03","03","DA","false","true","true","","Ultraplan Phase 2.1.1: ServiceRequest-Entität (Prisma + Extraktion + Staff-Routes)","Kein Docker auf dieser Maschine, .env-DATABASE_URL zeigt noch auf Neon (verboten per Single-Host-Direktive) → keine DB zum Anwenden/`migrate status`.","Migration als manuelle SQL nach Muster 20260525_v2_pflegeheim_vertical.sql beigelegt (muss auf Hetzner via psql eingespielt werden, BEVOR das neue Backend deployed wird); `npx prisma generate` lief l…","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-03.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-04","04","DA","false","true","true","","Service-Frage-Branches RES/AU/DAT inhaltlich vervollständigt (Phase 2.1.2)","PII-Atome liegen in `Answer.value` nur redacted (`{data:'[encrypted]',redacted:true}`) — die ServiceRequest-Extraktion hätte den Klartext verloren.","extractServiceRequestFromSession holt für redacted Nicht-E2EE-Atome den Klartext aus `encryptedValue` (decrypt) in den selbst AES-verschlüsselten Payload; E2EE bleibt redacted.","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-04.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-05","05","DA","false","true","true","GOTCHA","Phase 3.1.1: ServiceRequest-Queue in Arzt/MFA-Dashboard + Socket-Event","Listen-Endpoint filtert nur EINEN Status → „offene""-Default (3 Status) nicht serverseitig abbildbar; kein Tenant-Room existierte bisher (nur globaler 'arzt'-Raum).","Liste lädt alle Metadaten (payload-frei, klein), Typ/Status-Filter client-seitig auf EINEM Query-Cache (Socket-Invalidierung + Polling-Fallback treffen denselben Key); Tenant-Room-Join in join:arzt e…","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-05.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-06","06","DA","false","true","true","","Phase 3.1.2: NEEDS_REVISION-Rückfrage-Flow + Triage-Ack-Button","lucide-react MessageCircleQuestion-Verfügbarkeit unklar — per node require verifiziert, vorhanden.","","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-06.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-07","07","DA","false","true","true","","Phase 4.1.1: Patient-Statusseite „Meine Anfrage"" + Staff-Chat-Panel (Fertigstellung nach Unterbrechung)","Unklar, ob Vorgänger Gates gefahren hatte — alle Gates selbst gefahren; Änderungen waren bereits vollständig konsistent (keine Lücken zu fixen).","","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-07.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-08","08","DA","false","true","true","GOTCHA|WORKED","ChatMessage.text at-rest verschlüsseln (Ultraplan Phase 4.1.1b, DSGVO Art. 32)","Vorgabe-Regex `^[0-9a-f]{24}:` falsch — IV ist hier 16 Bytes (config.encryptionIvLength=16 → 32 Hex), nicht 12; außerdem flaky 30s-Timeout in src dashboards smoke.test.ts unter vollem parallelen jsdo…","Regex dynamisch aus `config.encryptionIvLength*2` gebaut; Smoke-Test in Isolation grün re-verifiziert (bekannter RAM-Footgun, nicht change-bezogen).","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-08.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-09","09","DA","false","true","true","GOTCHA|WORKED","ServiceRequest-Statusmeldungen an Patient (Phase 4.1.2)","test:unit voll: 4 Fails (smoke.test.ts + 3 weitere) — Timeouts unter Parallel-Last (lief gleichzeitig mit test:server).","Alle 4 Dateien in Isolation re-verifiziert: 10/10 grün in 15s → Maschinen-Footgun, kein echter Fail.","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-09.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-10","10","DA","false","true","true","GOTCHA|FAILED|METHOD","Phase-3-Ergebnis-Rückkanal Praxis→Heim (Pflegeheim-Vertical v2, Ultraplan 5.2)","(1) PflegeheimDashboard-Smoke-Test OOM — Endlos-Render-Loop, weil der globale react-i18next-Mock pro Render ein neues `t` liefert und `t` in den useCallback-Deps von loadPraxisMessages stand. (2) tes…","(1) Fehler als Code-State ('token-invalid'|'load-failed'), Übersetzung erst im Render — `t` raus aus den Deps. (2) In-Memory-Map in beforeEach verdrahtet (Muster heimResidentStore.test.ts).","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-10.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-11","11","DA","false","true","true","","PDF/QR-Fallback Pflegeheim (Druckblatt + Praxis-Import, Ultraplan 5.3)","Globale Print-Regel `.fixed { display:none }` in index.css hätte das Druck-Overlay verschluckt.","Eigene Klasse `.vorgang-druckblatt-overlay` (position:fixed ohne Tailwind-`fixed`) + visibility-Trick, sodass NUR `.druckblatt-sheet` gedruckt wird.","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-11.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-12","12","DA","false","true","true","GOTCHA","Paket 2.2.1 History-vs-Concern fertiggestellt (PatientHistoryProfile + Consent + Skip)","useSubmitSession-Signaturänderung brach 1 Bestandstest (usePatientApi.test.tsx erwartete submitSession('id') ohne Options).","Assertion auf `('session-123', { historyConsent: false })` angepasst + neuen Positivtest (historyReuse=true) ergänzt.","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-12.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-13","13","DA","false","true","true","","History-vs-Concern Paket 2.2.2 — Client-Verdrahtung + Staff-UI + Widerruf","Migrationen lokal nicht anwendbar — Docker fehlt auf der Maschine, Port 5432 zu, `.env` DATABASE_URL zeigt auf Neon (Fremd-Host, {{USER}}-Direktive Full-Hetzner → bewusst NICHT dagegen migriert).","Nur Befund in `docs/HISTORY_VS_CONCERN.md` (Offene Punkte) — beide manuellen SQLs beim nächsten Hetzner-Deploy gegen `anamnese_prod` ausführen.","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-13.md"
"diggai-anamnese","2026-06-10","claude-code","fable-5-14","14","DA","false","true","true","WORKED","DSGVO-Löschkonzept end-to-end (Ultraplan 1.3.1)","","","diggai-anamnese/memory/runs/2026-06-10_claude-code_fable-5-14.md"
"diggai-anamnese","2026-06-11","claude-code","fable-5-15","15","DA","false","true","true","GOTCHA|WORKED","Ultraplan-Verifikation + Voll-Deploy (BE+FE+Migrationen) auf Hetzner","(1) Docker-Build TS2307 — `historyProfile.service.ts` importiert `src/data/questions/historyAtoms`, Dockerfile kopierte nur `src/theme`. (2) Lokaler Playwright-Lauf: `GET /api/service-requests` 500, …","(1) Dockerfile: `COPY src/data/questions/` in Builder+Runtime (`37a91ff`). (2) Nach Prod-Migration kein 500 mehr möglich; UI zeigte sauberes Fehler-Toast (kein Crash). (3) Folge-Agent übernimmt Worki…","diggai-anamnese/memory/runs/2026-06-11_claude-code_fable-5-15.md"
"diggai-anamnese","2026-06-11","claude-code","fable-5-16","16","DA","false","true","true","METHOD","PraxisChatMessage at-rest verschlüsseln (HANDOFF §9.3, DSGVO Art. 32)","Keine bestehenden praxis-chat-Tests (Handoff vermutete welche) → neu geschrieben statt angepasst.","`chatService.test.ts` mockt `globalThis.__prisma` + `../../db` (vermeidet echten PrismaClient); `retentionCleanup.test.ts` neu.","diggai-anamnese/memory/runs/2026-06-11_claude-code_fable-5-16.md"
"diggai-anamnese","2026-06-11","claude-code","fable-5-17","17","DA","false","true","true","GOTCHA|WORKED","Upload-Tenant/Session-Bindung (HANDOFF §9.8)","Subagent zweimal vor Commit vom Session-Limit getrennt; `test:unit` Voll-Lauf 498/499 (smoke.test 30s-Timeout).","Hauptagent übernahm Gates+Commit; smoke.test in Isolation 4/4 grün (bekannter Parallel-Footgun, kein echter Fail).","diggai-anamnese/memory/runs/2026-06-11_claude-code_fable-5-17.md"
"diggai-anamnese","2026-06-11","claude-code","fable-5-18","18","DA","false","true","true","GOTCHA","Deploy der Security-Packs 0570f73+bdcc3f3 auf Hetzner","","","diggai-anamnese/memory/runs/2026-06-11_claude-code_fable-5-18.md"
"diggai-anamnese","2026-06-11","claude-code","fable-5-19","19","DA","false","true","true","GOTCHA|FAILED|WORKED|METHOD","Adversarial-Review der Session + Server-Security-Fixes (Cross-Tenant-Chat)","Workflow-Verify-Agenten + zeroknowledge-Finder am Limit gescheitert → 22 Findings unverifiziert (nicht widerlegt).","Top-Findings selbst im Code verifiziert; Cross-Tenant-Chat war mehrfach unabhängig gemeldet + im Code eindeutig (globaler `arzt`-Room, bestätigt via join:arzt-Mechanik Z.146/150).","diggai-anamnese/memory/runs/2026-06-11_claude-code_fable-5-19.md"
"diggai-anamnese","2026-06-11","claude-code","fable-5-20","20","DA","false","true","true","GOTCHA|WORKED","Session-Review Backend-Findings F1–F5 verifiziert + gefixt","prisma generate EPERM (query_engine DLL gelockt) durch 4 verwaiste tsx-watch-Dev-Server (PIDs 3756/10288/10400/15300) + npm-Wrapper. Erstlauf test:server: 2 eigene verify-pattern-Tests 429 (geteilter…","Verwaiste node/tsx-Dev-Server gestoppt → prisma generate ok. Eigene verify-pattern-Tests auf eindeutige IPs (10.20.0.x) umgestellt (Muster der F2-identify-Tests).","diggai-anamnese/memory/runs/2026-06-11_claude-code_fable-5-20.md"
